step,split,time_unix,train_loss,train_generator_loss,train_generator_loss_total,train_generator_loss_adversarial,train_generator_loss_feature_matching,train_discriminator_loss,train_discriminator_loss_total,val_loss,val_generator_loss,val_discriminator_loss,val_mel_l1
935,train,1783135142.6250622,30.94609832763672,30.94609832763672,30.94609832763672,29.47728729248047,0.146881103515625,53.986881256103516,53.986881256103516,,,,
940,train,1783135143.0411859,25.53235626220703,25.53235626220703,25.53235626220703,23.944412231445312,0.15879440307617188,55.915802001953125,55.915802001953125,,,,
945,train,1783135143.4557772,32.68428039550781,32.68428039550781,32.68428039550781,31.14055061340332,0.1543731689453125,54.188323974609375,54.188323974609375,,,,
950,train,1783135143.9028227,39.52590560913086,39.52590560913086,39.52590560913086,37.919498443603516,0.16064071655273438,53.64230728149414,53.64230728149414,,,,
955,train,1783135144.31617,23.913665771484375,23.913665771484375,23.913665771484375,22.44153594970703,0.14721298217773438,53.901451110839844,53.901451110839844,,,,
960,train,1783135144.732551,36.526023864746094,36.526023864746094,36.526023864746094,34.934226989746094,0.1591796875,54.42417907714844,54.42417907714844,,,,
965,train,1783135145.1490998,27.34591293334961,27.34591293334961,27.34591293334961,25.797870635986328,0.15480422973632812,55.95602798461914,55.95602798461914,,,,
970,train,1783135145.56521,29.691936492919922,29.691936492919922,29.691936492919922,28.120853424072266,0.15710830688476562,53.963863372802734,53.963863372802734,,,,
975,train,1783135145.9804573,41.536476135253906,41.536476135253906,41.536476135253906,39.87864685058594,0.16578292846679688,55.88111114501953,55.88111114501953,,,,
980,train,1783135146.3948247,36.339603424072266,36.339603424072266,36.339603424072266,34.8166618347168,0.15229415893554688,55.13203811645508,55.13203811645508,,,,
985,train,1783135146.8103383,39.71604919433594,39.71604919433594,39.71604919433594,38.23640441894531,0.1479644775390625,55.5490837097168,55.5490837097168,,,,
990,train,1783135147.229793,28.568531036376953,28.568531036376953,28.568531036376953,27.04135513305664,0.15271759033203125,57.0142707824707,57.0142707824707,,,,
995,train,1783135147.6468809,29.784969329833984,29.784969329833984,29.784969329833984,27.943767547607422,0.18412017822265625,53.38425064086914,53.38425064086914,,,,
1000,train,1783135148.0966868,28.04046630859375,28.04046630859375,28.04046630859375,26.64112091064453,0.13993453979492188,54.35273361206055,54.35273361206055,,,,
1000,validation,1783135224.0135634,,,,,,,,1.7351010596752168,311.26892471313477,495.60430587768553,1.7351010596752168
1005,train,1783135224.4406564,35.60852813720703,35.60852813720703,35.60852813720703,33.83381652832031,0.17747116088867188,54.95380401611328,54.95380401611328,,,,
1010,train,1783135224.8527918,28.876928329467773,28.876928329467773,28.876928329467773,27.395986557006836,0.14809417724609375,52.66323471069336,52.66323471069336,,,,
1015,train,1783135225.2673876,37.21981430053711,37.21981430053711,37.21981430053711,35.652278900146484,0.1567535400390625,54.64293670654297,54.64293670654297,,,,
1020,train,1783135225.6796064,24.110185623168945,24.110185623168945,24.110185623168945,22.688753128051758,0.14214324951171875,55.08665466308594,55.08665466308594,,,,
1025,train,1783135226.0920298,29.36808967590332,29.36808967590332,29.36808967590332,27.793230056762695,0.1574859619140625,52.267494201660156,52.267494201660156,,,,
1030,train,1783135226.508252,23.976272583007812,23.976272583007812,23.976272583007812,22.610076904296875,0.13661956787109375,57.110347747802734,57.110347747802734,,,,
1035,train,1783135226.9230149,30.45562744140625,30.45562744140625,30.45562744140625,29.007644653320312,0.14479827880859375,52.19334030151367,52.19334030151367,,,,
1040,train,1783135227.3396888,46.240596771240234,46.240596771240234,46.240596771240234,44.82038497924805,0.14202117919921875,56.23847579956055,56.23847579956055,,,,
1045,train,1783135227.7595727,36.070945739746094,36.070945739746094,36.070945739746094,34.53358459472656,0.15373611450195312,52.114017486572266,52.114017486572266,,,,
1050,train,1783135228.2098882,28.669218063354492,28.669218063354492,28.669218063354492,27.03786277770996,0.16313552856445312,54.718284606933594,54.718284606933594,,,,
1055,train,1783135228.6256816,23.316436767578125,23.316436767578125,23.316436767578125,21.899124145507812,0.14173126220703125,53.94578170776367,53.94578170776367,,,,
1060,train,1783135229.0412178,31.68525505065918,31.68525505065918,31.68525505065918,30.30414390563965,0.13811111450195312,52.121334075927734,52.121334075927734,,,,
1065,train,1783135229.4586825,26.898414611816406,26.898414611816406,26.898414611816406,25.34850311279297,0.15499114990234375,55.564659118652344,55.564659118652344,,,,
1070,train,1783135229.8734534,25.197113037109375,25.197113037109375,25.197113037109375,23.54279327392578,0.16543197631835938,54.93678665161133,54.93678665161133,,,,
1075,train,1783135230.2940435,35.72168731689453,35.72168731689453,35.72168731689453,34.324363708496094,0.13973236083984375,54.22225570678711,54.22225570678711,,,,
1080,train,1783135230.7156353,23.954790115356445,23.954790115356445,23.954790115356445,22.52752113342285,0.14272689819335938,54.93801498413086,54.93801498413086,,,,
1085,train,1783135231.134313,27.678831100463867,27.678831100463867,27.678831100463867,26.15150260925293,0.15273284912109375,53.65084457397461,53.65084457397461,,,,
1090,train,1783135231.5572503,28.231523513793945,28.231523513793945,28.231523513793945,26.40306282043457,0.1828460693359375,56.901275634765625,56.901275634765625,,,,
1095,train,1783135231.9775383,39.61371612548828,39.61371612548828,39.61371612548828,38.199913024902344,0.14138031005859375,54.426025390625,54.426025390625,,,,
1100,train,1783135232.429724,36.25559997558594,36.25559997558594,36.25559997558594,34.83924102783203,0.14163589477539062,55.391109466552734,55.391109466552734,,,,
1105,train,1783135232.849635,31.714529037475586,31.714529037475586,31.714529037475586,29.977697372436523,0.17368316650390625,54.238067626953125,54.238067626953125,,,,
1110,train,1783135233.2682579,37.99684524536133,37.99684524536133,37.99684524536133,36.290836334228516,0.17060089111328125,50.10324478149414,50.10324478149414,,,,
1115,train,1783135233.6876454,39.864097595214844,39.864097595214844,39.864097595214844,38.42694854736328,0.14371490478515625,55.80746078491211,55.80746078491211,,,,
1120,train,1783135234.1063037,24.118431091308594,24.118431091308594,24.118431091308594,22.627418518066406,0.14910125732421875,51.70741271972656,51.70741271972656,,,,
1125,train,1783135234.524314,32.261390686035156,32.261390686035156,32.261390686035156,30.497438430786133,0.17639541625976562,53.984981536865234,53.984981536865234,,,,
1130,train,1783135234.9412553,43.46821212768555,43.46821212768555,43.46821212768555,41.63975143432617,0.1828460693359375,54.450069427490234,54.450069427490234,,,,
1135,train,1783135235.3583403,28.987150192260742,28.987150192260742,28.987150192260742,27.40962028503418,0.15775299072265625,56.2319221496582,56.2319221496582,,,,
1140,train,1783135235.772044,44.71315002441406,44.71315002441406,44.71315002441406,43.19982147216797,0.15133285522460938,55.81248474121094,55.81248474121094,,,,
1145,train,1783135236.1851127,35.26689529418945,35.26689529418945,35.26689529418945,33.60273361206055,0.16641616821289062,54.01521301269531,54.01521301269531,,,,
1150,train,1783135236.63453,23.96076202392578,23.96076202392578,23.96076202392578,22.46166229248047,0.14990997314453125,56.55181884765625,56.55181884765625,,,,
1155,train,1783135237.0477438,34.69874572753906,34.69874572753906,34.69874572753906,33.21147155761719,0.1487274169921875,52.605674743652344,52.605674743652344,,,,
1160,train,1783135237.4634345,36.05279541015625,36.05279541015625,36.05279541015625,34.5986328125,0.145416259765625,54.641441345214844,54.641441345214844,,,,
1165,train,1783135237.8785224,44.71693801879883,44.71693801879883,44.71693801879883,43.10725021362305,0.16096878051757812,56.28890609741211,56.28890609741211,,,,
1170,train,1783135238.2813292,25.149303436279297,25.149303436279297,25.149303436279297,23.458324432373047,0.169097900390625,53.87372970581055,53.87372970581055,,,,
1175,train,1783135238.7818048,33.900604248046875,33.900604248046875,33.900604248046875,32.270851135253906,0.16297531127929688,50.84939956665039,50.84939956665039,,,,
1180,train,1783135239.197256,35.040245056152344,35.040245056152344,35.040245056152344,33.37066650390625,0.16695785522460938,52.59497833251953,52.59497833251953,,,,
1185,train,1783135239.6144671,26.57479476928711,26.57479476928711,26.57479476928711,24.815418243408203,0.17593765258789062,54.73832321166992,54.73832321166992,,,,
1190,train,1783135240.0294342,26.52832794189453,26.52832794189453,26.52832794189453,24.944313049316406,0.1584014892578125,54.484981536865234,54.484981536865234,,,,
1195,train,1783135240.4411013,33.900794982910156,33.900794982910156,33.900794982910156,32.359657287597656,0.15411376953125,53.686065673828125,53.686065673828125,,,,
1200,train,1783135240.8872757,33.19844055175781,33.19844055175781,33.19844055175781,31.7279109954834,0.14705276489257812,51.31390380859375,51.31390380859375,,,,
1205,train,1783135241.2991395,39.350040435791016,39.350040435791016,39.350040435791016,37.77216720581055,0.15778732299804688,53.86550521850586,53.86550521850586,,,,
1210,train,1783135241.7131221,45.97895812988281,45.97895812988281,45.97895812988281,44.19879150390625,0.17801666259765625,53.54018783569336,53.54018783569336,,,,
1215,train,1783135242.126897,30.837350845336914,30.837350845336914,30.837350845336914,28.98638343811035,0.18509674072265625,48.850555419921875,48.850555419921875,,,,
1220,train,1783135242.5368748,32.913665771484375,32.913665771484375,32.913665771484375,31.268157958984375,0.16455078125,53.62468719482422,53.62468719482422,,,,
1225,train,1783135242.9471753,36.14844512939453,36.14844512939453,36.14844512939453,34.436485290527344,0.17119598388671875,48.590232849121094,48.590232849121094,,,,
1230,train,1783135243.357828,28.57720184326172,28.57720184326172,28.57720184326172,27.048194885253906,0.15290069580078125,51.12897491455078,51.12897491455078,,,,
1235,train,1783135243.7711992,26.179927825927734,26.179927825927734,26.179927825927734,24.527324676513672,0.16526031494140625,51.17559814453125,51.17559814453125,,,,
1240,train,1783135244.1815214,30.15948486328125,30.15948486328125,30.15948486328125,28.393165588378906,0.17663192749023438,53.18144607543945,53.18144607543945,,,,
1245,train,1783135244.5944204,28.047348022460938,28.047348022460938,28.047348022460938,26.41728973388672,0.16300582885742188,47.87208938598633,47.87208938598633,,,,
1250,train,1783135245.0377572,45.6904182434082,45.6904182434082,45.6904182434082,44.172245025634766,0.15181732177734375,54.39313888549805,54.39313888549805,,,,
1255,train,1783135245.448273,26.279462814331055,26.279462814331055,26.279462814331055,24.53725242614746,0.17422103881835938,54.277259826660156,54.277259826660156,,,,
1260,train,1783135245.8603806,32.63964080810547,32.63964080810547,32.63964080810547,30.864049911499023,0.17755889892578125,53.19710159301758,53.19710159301758,,,,
1265,train,1783135246.273958,22.59087371826172,22.59087371826172,22.59087371826172,21.04584503173828,0.15450286865234375,55.076663970947266,55.076663970947266,,,,
1270,train,1783135246.686698,37.73489761352539,37.73489761352539,37.73489761352539,36.08290481567383,0.16519927978515625,49.605995178222656,49.605995178222656,,,,
1275,train,1783135247.0989246,34.57632827758789,34.57632827758789,34.57632827758789,32.93997573852539,0.16363525390625,52.06867218017578,52.06867218017578,,,,
1280,train,1783135247.511607,24.304710388183594,24.304710388183594,24.304710388183594,22.73389434814453,0.15708160400390625,54.13911819458008,54.13911819458008,,,,
1285,train,1783135247.922141,36.61060333251953,36.61060333251953,36.61060333251953,35.08403778076172,0.15265655517578125,52.70249557495117,52.70249557495117,,,,
1290,train,1783135248.3366814,39.21971130371094,39.21971130371094,39.21971130371094,37.65362548828125,0.15660858154296875,52.24899673461914,52.24899673461914,,,,
1295,train,1783135248.7532697,31.18824577331543,31.18824577331543,31.18824577331543,29.507413864135742,0.16808319091796875,46.0660400390625,46.0660400390625,,,,
1300,train,1783135249.198552,30.97488784790039,30.97488784790039,30.97488784790039,29.365619659423828,0.16092681884765625,54.57025146484375,54.57025146484375,,,,
1305,train,1783135249.6140964,24.953733444213867,24.953733444213867,24.953733444213867,23.22884178161621,0.17248916625976562,55.39146041870117,55.39146041870117,,,,
1310,train,1783135250.0260897,39.946434020996094,39.946434020996094,39.946434020996094,38.21837615966797,0.1728057861328125,52.086517333984375,52.086517333984375,,,,
1315,train,1783135250.440959,43.48664474487305,43.48664474487305,43.48664474487305,41.80428695678711,0.16823577880859375,54.232452392578125,54.232452392578125,,,,
1320,train,1783135250.8595314,34.07037353515625,34.07037353515625,34.07037353515625,32.44908905029297,0.16212844848632812,54.132423400878906,54.132423400878906,,,,
1325,train,1783135251.2753174,34.085777282714844,34.085777282714844,34.085777282714844,32.17644500732422,0.1909332275390625,47.5919189453125,47.5919189453125,,,,
1330,train,1783135251.688413,40.8736686706543,40.8736686706543,40.8736686706543,39.280460357666016,0.15932083129882812,54.84946060180664,54.84946060180664,,,,
1335,train,1783135252.0991375,50.7752685546875,50.7752685546875,50.7752685546875,49.05968475341797,0.17155838012695312,53.60121154785156,53.60121154785156,,,,
1340,train,1783135252.5141766,23.332653045654297,23.332653045654297,23.332653045654297,21.640033721923828,0.16926193237304688,57.29402160644531,57.29402160644531,,,,
1345,train,1783135252.929009,37.04409408569336,37.04409408569336,37.04409408569336,35.408084869384766,0.16360092163085938,54.594764709472656,54.594764709472656,,,,
1350,train,1783135253.3728814,27.260883331298828,27.260883331298828,27.260883331298828,25.61331558227539,0.16475677490234375,51.70598602294922,51.70598602294922,,,,
1355,train,1783135253.785397,31.828981399536133,31.828981399536133,31.828981399536133,30.10435676574707,0.17246246337890625,51.765987396240234,51.765987396240234,,,,
1360,train,1783135254.198266,43.03585433959961,43.03585433959961,43.03585433959961,41.25797653198242,0.17778778076171875,55.22720718383789,55.22720718383789,,,,
1365,train,1783135254.6135917,32.02925491333008,32.02925491333008,32.02925491333008,30.20529556274414,0.18239593505859375,51.403526306152344,51.403526306152344,,,,
1370,train,1783135255.0260522,28.104482650756836,28.104482650756836,28.104482650756836,26.6436824798584,0.14608001708984375,55.77134704589844,55.77134704589844,,,,
