step,split,time_unix,learning_rate_generator,learning_rate_discriminator,train_loss,train_generator_loss,train_generator_loss_total,train_generator_loss_adversarial_period,train_generator_loss_adversarial_resolution,train_generator_loss_feature_matching_period,train_generator_loss_feature_matching_resolution,train_generator_loss_mel,train_discriminator_loss,train_discriminator_loss_total,train_discriminator_loss_period,train_discriminator_loss_resolution,val_loss,val_mel_l1
490,train,1783143288.4424272,9.998040191675472e-05,9.998040191675472e-05,40.69073486328125,40.69073486328125,40.69073486328125,1.5225982666015625,1.5929780006408691,1.1282193660736084,2.864942789077759,0.6575295925140381,2.8911898136138916,2.8911898136138916,2.020338535308838,0.8708512187004089,,
495,train,1783143290.7191854,9.998020195611085e-05,9.998020195611085e-05,39.9521484375,39.9521484375,39.9521484375,2.101868152618408,1.3615232706069946,1.206239104270935,2.3891327381134033,0.6510669589042664,2.9437851905822754,2.9437851905822754,1.9418781995773315,1.0019071102142334,,
500,train,1783143293.0340774,9.99800019958669e-05,9.99800019958669e-05,42.91787338256836,42.91787338256836,42.91787338256836,1.817177414894104,1.5523169040679932,1.30800461769104,2.5679538249969482,0.7065880298614502,2.806821346282959,2.806821346282959,1.8878157138824463,0.9190055131912231,,
505,train,1783143295.3126743,9.997980203602287e-05,9.997980203602287e-05,44.91776657104492,44.91776657104492,44.91776657104492,1.6274781227111816,1.4730291366577148,1.2383759021759033,2.825432062149048,0.7486587166786194,2.800570011138916,2.800570011138916,1.8705694675445557,0.9300006031990051,,
510,train,1783143297.5989408,9.997960207657876e-05,9.997960207657876e-05,43.145545959472656,43.145545959472656,43.145545959472656,2.3201823234558105,1.582308053970337,1.4064502716064453,2.8366787433624268,0.6834844946861267,2.72544002532959,2.72544002532959,1.8331427574157715,0.8922972679138184,,
515,train,1783143299.8726985,9.997940211753458e-05,9.997940211753458e-05,39.46610641479492,39.46610641479492,39.46610641479492,1.3008172512054443,1.5231873989105225,1.1763486862182617,2.4334020614624023,0.6538355350494385,2.8963756561279297,2.8963756561279297,1.9618759155273438,0.9344998598098755,,
520,train,1783143302.1562922,9.997920215889031e-05,9.997920215889031e-05,41.795738220214844,41.795738220214844,41.795738220214844,2.265141010284424,1.4211891889572144,1.2390503883361816,2.8923277854919434,0.663258969783783,2.903038501739502,2.903038501739502,1.9571294784545898,0.9459090232849121,,
525,train,1783143304.4338987,9.997900220064594e-05,9.997900220064594e-05,38.80209732055664,38.80209732055664,38.80209732055664,1.6954419612884521,1.483917474746704,1.1456098556518555,2.220771551132202,0.6419994831085205,2.908633232116699,2.908633232116699,1.9500863552093506,0.9585467576980591,,
530,train,1783143306.7115598,9.99788022428015e-05,9.99788022428015e-05,39.946266174316406,39.946266174316406,39.946266174316406,2.0461502075195312,1.4685680866241455,1.4380908012390137,2.5233688354492188,0.6335251331329346,2.793661594390869,2.793661594390869,1.841992735862732,0.9516688585281372,,
535,train,1783143308.994783,9.997860228535697e-05,9.997860228535697e-05,38.8791389465332,38.8791389465332,38.8791389465332,1.967268943786621,1.5434010028839111,1.2738879919052124,2.425523519515991,0.6215476989746094,2.8972866535186768,2.8972866535186768,1.931196928024292,0.9660897850990295,,
540,train,1783143311.277293,9.997840232831237e-05,9.997840232831237e-05,42.15861892700195,42.15861892700195,42.15861892700195,1.7536405324935913,1.3307000398635864,1.5421603918075562,2.620818614959717,0.6832960247993469,2.653765916824341,2.653765916824341,1.7555460929870605,0.8982197642326355,,
545,train,1783143313.5661547,9.997820237166768e-05,9.997820237166768e-05,40.2876091003418,40.2876091003418,40.2876091003418,1.6642612218856812,1.5446176528930664,1.3081285953521729,2.544593334197998,0.6527397632598877,2.9067604541778564,2.9067604541778564,1.9443306922912598,0.9624297022819519,,
550,train,1783143315.873542,9.997800241542291e-05,9.997800241542291e-05,39.18282699584961,39.18282699584961,39.18282699584961,1.4220731258392334,1.5610392093658447,1.2153340578079224,2.6092662811279297,0.6344558596611023,3.0871477127075195,3.0871477127075195,2.129046678543091,0.9581009745597839,,
555,train,1783143318.1552832,9.997780245957804e-05,9.997780245957804e-05,39.61286163330078,39.61286163330078,39.61286163330078,2.095964193344116,1.4315110445022583,1.10284423828125,2.620537519454956,0.6364138126373291,2.8863141536712646,2.8863141536712646,1.9841890335083008,0.9021251201629639,,
560,train,1783143320.4434333,9.997760250413309e-05,9.997760250413309e-05,39.1893424987793,39.1893424987793,39.1893424987793,1.6110401153564453,1.625719666481018,1.1352578401565552,2.3491504192352295,0.6440836787223816,2.948762893676758,2.948762893676758,1.9897767305374146,0.9589861035346985,,
565,train,1783143322.7259805,9.997740254908805e-05,9.997740254908805e-05,40.53062057495117,40.53062057495117,40.53062057495117,2.077610969543457,1.4108893871307373,1.2929418087005615,2.7316219806671143,0.6442887783050537,2.8557820320129395,2.8557820320129395,1.9253742694854736,0.9304078817367554,,
570,train,1783143325.0096705,9.99772025944429e-05,9.99772025944429e-05,41.677276611328125,41.677276611328125,41.677276611328125,2.0493974685668945,1.4545069932937622,1.5610573291778564,2.5344927310943604,0.6662726998329163,2.7300877571105957,2.7300877571105957,1.78048574924469,0.9496020078659058,,
575,train,1783143327.2966368,9.997700264019767e-05,9.997700264019767e-05,40.224647521972656,40.224647521972656,40.224647521972656,1.6541087627410889,1.4801316261291504,1.198785662651062,2.6588752269744873,0.6527796983718872,2.9338932037353516,2.9338932037353516,1.9996923208236694,0.9342007637023926,,
580,train,1783143329.5772636,9.997680268635234e-05,9.997680268635234e-05,39.856380462646484,39.856380462646484,39.856380462646484,1.7072181701660156,1.500365972518921,1.3376433849334717,2.70483136177063,0.634752094745636,2.751706838607788,2.751706838607788,1.8514230251312256,0.9002838730812073,,
585,train,1783143331.8612578,9.997660273290693e-05,9.997660273290693e-05,40.89544677734375,40.89544677734375,40.89544677734375,1.8158384561538696,1.5411934852600098,1.301941156387329,2.7146174907684326,0.6556732058525085,2.7910685539245605,2.7910685539245605,1.8822468519210815,0.908821702003479,,
590,train,1783143334.147886,9.997640277986143e-05,9.997640277986143e-05,39.31410217285156,39.31410217285156,39.31410217285156,1.8920115232467651,1.4822206497192383,1.329281210899353,2.3692281246185303,0.634285569190979,2.8325278759002686,2.8325278759002686,1.8518222570419312,0.9807056784629822,,
595,train,1783143336.4369726,9.997620282721582e-05,9.997620282721582e-05,40.264854431152344,40.264854431152344,40.264854431152344,2.4551494121551514,1.7067022323608398,1.320385217666626,2.5574002265930176,0.6299429535865784,2.9035403728485107,2.9035403728485107,1.9498010873794556,0.9537392854690552,,
600,train,1783143338.7532802,9.997600287497013e-05,9.997600287497013e-05,39.26211929321289,39.26211929321289,39.26211929321289,1.8775296211242676,1.462522268295288,1.4066293239593506,2.80251145362854,0.6111951470375061,2.756920576095581,2.756920576095581,1.8125852346420288,0.9443352818489075,,
605,train,1783143341.0316122,9.997580292312433e-05,9.997580292312433e-05,39.73723602294922,39.73723602294922,39.73723602294922,1.7811096906661987,1.4680211544036865,1.2021702527999878,2.6077053546905518,0.6415190100669861,3.100006580352783,3.100006580352783,2.1257236003875732,0.9742829203605652,,
610,train,1783143343.310751,9.997560297167844e-05,9.997560297167844e-05,38.292545318603516,38.292545318603516,38.292545318603516,1.8796515464782715,1.579885721206665,1.2034425735473633,2.350623369216919,0.6161083579063416,3.0647313594818115,3.0647313594818115,2.0749454498291016,0.9897859692573547,,
615,train,1783143345.5865855,9.997540302063246e-05,9.997540302063246e-05,40.33901596069336,40.33901596069336,40.33901596069336,2.1618542671203613,1.3935024738311768,1.5388351678848267,2.880502223968506,0.6209996938705444,2.7852087020874023,2.7852087020874023,1.8704301118850708,0.914778470993042,,
620,train,1783143347.862464,9.997520306998637e-05,9.997520306998637e-05,37.760986328125,37.760986328125,37.760986328125,2.272212028503418,1.4809107780456543,1.1540448665618896,2.4775209426879883,0.5943273901939392,3.075639486312866,3.075639486312866,2.1174139976501465,0.9582254886627197,,
625,train,1783143350.1478574,9.997500311974019e-05,9.997500311974019e-05,42.514278411865234,42.514278411865234,42.514278411865234,1.867483377456665,1.6276788711547852,1.457843542098999,3.085657835006714,0.6651580929756165,2.7327651977539062,2.7327651977539062,1.8879563808441162,0.8448086977005005,,
630,train,1783143352.422789,9.99748031698939e-05,9.99748031698939e-05,40.611358642578125,40.611358642578125,40.611358642578125,2.1287965774536133,1.4853599071502686,1.350216269493103,2.3868014812469482,0.6560704112052917,2.8904500007629395,2.8904500007629395,1.8889265060424805,1.0015236139297485,,
635,train,1783143354.703187,9.997460322044751e-05,9.997460322044751e-05,38.98417282104492,38.98417282104492,38.98417282104492,1.9451817274093628,1.4200248718261719,1.2175607681274414,2.5876784324645996,0.6224108338356018,2.8284730911254883,2.8284730911254883,1.9037630558013916,0.9247099161148071,,
640,train,1783143356.9846907,9.997440327140103e-05,9.997440327140103e-05,40.749366760253906,40.749366760253906,40.749366760253906,2.046818494796753,1.484143614768982,1.49313485622406,2.870504856109619,0.6331360936164856,2.808925151824951,2.808925151824951,1.8967732191085815,0.9121520519256592,,
645,train,1783143359.265358,9.997420332275443e-05,9.997420332275443e-05,37.95008850097656,37.95008850097656,37.95008850097656,1.846516489982605,1.4339921474456787,1.1189323663711548,2.3755602836608887,0.6151243448257446,3.058295249938965,3.058295249938965,2.0807619094848633,0.977533221244812,,
650,train,1783143361.5794609,9.997400337450775e-05,9.997400337450775e-05,36.94725036621094,36.94725036621094,36.94725036621094,1.3576140403747559,1.3659882545471191,1.1230430603027344,2.349914789199829,0.6061717867851257,2.925929069519043,2.925929069519043,1.9800759553909302,0.9458529949188232,,
655,train,1783143363.8592217,9.997380342666095e-05,9.997380342666095e-05,39.26533126831055,39.26533126831055,39.26533126831055,2.0725317001342773,1.5765681266784668,1.3248586654663086,2.6090261936187744,0.6166324615478516,2.847012758255005,2.847012758255005,1.9455006122589111,0.901512086391449,,
660,train,1783143366.1409237,9.997360347921404e-05,9.997360347921404e-05,38.5668830871582,38.5668830871582,38.5668830871582,1.7993872165679932,1.5501513481140137,1.1568386554718018,2.5447020530700684,0.618094801902771,2.9435629844665527,2.9435629844665527,1.993212103843689,0.9503509402275085,,
665,train,1783143368.4214704,9.997340353216703e-05,9.997340353216703e-05,38.46792984008789,38.46792984008789,38.46792984008789,1.4777518510818481,1.45371675491333,1.2664251327514648,2.423863172531128,0.6256863474845886,2.9113144874572754,2.9113144874572754,1.9387340545654297,0.9725803136825562,,
670,train,1783143370.6964033,9.997320358551992e-05,9.997320358551992e-05,37.68846130371094,37.68846130371094,37.68846130371094,2.0222387313842773,1.5471738576889038,1.086950421333313,2.4035794734954834,0.6030664443969727,3.1377782821655273,3.1377782821655273,2.147780179977417,0.9899979829788208,,
675,train,1783143372.975558,9.997300363927271e-05,9.997300363927271e-05,38.21596145629883,38.21596145629883,38.21596145629883,1.5951495170593262,1.3152132034301758,1.1046128273010254,2.478794813156128,0.6253063082695007,3.1404151916503906,3.1404151916503906,2.1125049591064453,1.0279101133346558,,
680,train,1783143375.258636,9.997280369342538e-05,9.997280369342538e-05,41.4982795715332,41.4982795715332,41.4982795715332,1.9394135475158691,1.6937072277069092,1.4405862092971802,2.87371826171875,0.6497010588645935,2.7547826766967773,2.7547826766967773,1.8858182430267334,0.868964433670044,,
685,train,1783143377.5359387,9.997260374797793e-05,9.997260374797793e-05,37.5899543762207,37.5899543762207,37.5899543762207,1.517850399017334,1.4463928937911987,1.14698326587677,2.5795581340789795,0.603836178779602,3.1310653686523438,3.1310653686523438,2.1828699111938477,0.9481955766677856,,
690,train,1783143379.8230236,9.99724038029304e-05,9.99724038029304e-05,39.11823654174805,39.11823654174805,39.11823654174805,2.060051202774048,1.5391724109649658,1.2124526500701904,2.529628038406372,0.6229967474937439,2.9942474365234375,2.9942474365234375,2.129230260848999,0.8650170564651489,,
695,train,1783143382.1044195,9.997220385828274e-05,9.997220385828274e-05,37.54963684082031,37.54963684082031,37.54963684082031,2.192007541656494,1.4603612422943115,1.0543551445007324,2.569707155227661,0.5922031402587891,3.0272369384765625,3.0272369384765625,2.0729727745056152,0.9542641639709473,,
700,train,1783143384.4235678,9.997200391403496e-05,9.997200391403496e-05,38.09748840332031,38.09748840332031,38.09748840332031,1.9045666456222534,1.601237416267395,1.1602487564086914,2.5424301624298096,0.6041406393051147,3.050384521484375,3.050384521484375,2.1239302158355713,0.9264542460441589,,
705,train,1783143386.7074335,9.997180397018709e-05,9.997180397018709e-05,41.12677001953125,41.12677001953125,41.12677001953125,1.7381107807159424,1.4814196825027466,1.061210036277771,2.548264980316162,0.6819619536399841,3.17492938041687,3.17492938041687,2.196526527404785,0.978402853012085,,
710,train,1783143388.9883614,9.99716040267391e-05,9.99716040267391e-05,38.11878204345703,38.11878204345703,38.11878204345703,1.5634833574295044,1.3532414436340332,1.1530919075012207,2.655770778656006,0.6129851937294006,2.8691303730010986,2.8691303730010986,1.943575382232666,0.9255549311637878,,
715,train,1783143391.2681537,9.9971404083691e-05,9.9971404083691e-05,42.10728073120117,42.10728073120117,42.10728073120117,2.459115505218506,1.8950304985046387,1.2163571119308472,2.5956809520721436,0.6695346832275391,3.395634651184082,3.395634651184082,2.30033802986145,1.0952965021133423,,
720,train,1783143393.553536,9.997120414104278e-05,9.997120414104278e-05,37.73545837402344,37.73545837402344,37.73545837402344,1.6983113288879395,1.627020239830017,1.0254693031311035,2.383256435394287,0.6131705045700073,3.114117383956909,3.114117383956909,2.1258320808410645,0.9882853627204895,,
725,train,1783143395.8330724,9.997100419879445e-05,9.997100419879445e-05,38.24151611328125,38.24151611328125,38.24151611328125,1.627821922302246,1.5809721946716309,1.1200742721557617,2.656355857849121,0.6106635928153992,3.0721657276153564,3.0721657276153564,2.101902484893799,0.9702631831169128,,
730,train,1783143398.1152434,9.9970804256946e-05,9.9970804256946e-05,37.88447952270508,37.88447952270508,37.88447952270508,1.9016419649124146,1.5505285263061523,1.2347590923309326,2.5856807231903076,0.5953651070594788,2.938370704650879,2.938370704650879,1.976818561553955,0.9615522623062134,,
735,train,1783143400.39604,9.997060431549743e-05,9.997060431549743e-05,37.78124237060547,37.78124237060547,37.78124237060547,1.5869898796081543,1.4686919450759888,1.1850312948226929,2.733637571334839,0.5975160598754883,3.029282331466675,3.029282331466675,2.1020426750183105,0.927239716053009,,
740,train,1783143402.6849825,9.997040437444875e-05,9.997040437444875e-05,37.08796691894531,37.08796691894531,37.08796691894531,1.2991187572479248,1.5037872791290283,1.0621699094772339,2.645355463027954,0.5971113443374634,3.0167415142059326,3.0167415142059326,2.0643022060394287,0.9524393081665039,,
745,train,1783143404.9703748,9.997020443379996e-05,9.997020443379996e-05,37.774749755859375,37.774749755859375,37.774749755859375,1.755060076713562,1.5532238483428955,1.2300769090652466,2.77229905128479,0.5880380272865295,2.90340256690979,2.90340256690979,2.007983684539795,0.8954188227653503,,
750,train,1783143407.2873192,9.997000449355103e-05,9.997000449355103e-05,36.64424133300781,36.64424133300781,36.64424133300781,1.5541160106658936,1.3742879629135132,1.1170493364334106,2.384253978729248,0.5936272740364075,3.145420551300049,3.145420551300049,2.06990909576416,1.0755113363265991,,
