step,split,time_unix,train_excitation_cross_entropy,train_loss,val_excitation_cross_entropy,val_loss
11580,train,1783390814.465134,3.251105308532715,3.251105308532715,,
11590,train,1783390816.8028986,3.21341609954834,3.21341609954834,,
11600,train,1783390819.3490283,3.2756872177124023,3.2756872177124023,,
11610,train,1783390821.8861096,3.2673890590667725,3.2673890590667725,,
11620,train,1783390824.3021982,3.206597089767456,3.206597089767456,,
11630,train,1783390826.6611192,3.2961137294769287,3.2961137294769287,,
11640,train,1783390829.0612066,3.251783609390259,3.251783609390259,,
11650,train,1783390831.4847553,3.2592153549194336,3.2592153549194336,,
11660,train,1783390833.824737,3.3165667057037354,3.3165667057037354,,
11670,train,1783390836.6552093,3.1944611072540283,3.1944611072540283,,
11680,train,1783390839.0380206,3.2265985012054443,3.2265985012054443,,
11690,train,1783390841.41364,3.21044921875,3.21044921875,,
11700,train,1783390843.7740028,3.2028462886810303,3.2028462886810303,,
11710,train,1783390846.1819599,3.211519479751587,3.211519479751587,,
11720,train,1783390848.5448854,3.1878418922424316,3.1878418922424316,,
11730,train,1783390850.906228,3.1435389518737793,3.1435389518737793,,
11740,train,1783390853.2634563,3.212355375289917,3.212355375289917,,
11750,train,1783390855.6203692,3.2315828800201416,3.2315828800201416,,
11760,train,1783390857.8777652,3.364384174346924,3.364384174346924,,
11770,train,1783390860.8677115,3.0982775688171387,3.0982775688171387,,
11780,train,1783390863.2951012,3.126553773880005,3.126553773880005,,
11790,train,1783390865.6814785,3.208897352218628,3.208897352218628,,
11800,train,1783390868.1622334,3.190297842025757,3.190297842025757,,
11810,train,1783390870.5154788,3.3258304595947266,3.3258304595947266,,
11820,train,1783390872.9060278,3.249002456665039,3.249002456665039,,
11830,train,1783390875.286829,3.2387375831604004,3.2387375831604004,,
11840,train,1783390877.6258764,3.3173110485076904,3.3173110485076904,,
11850,train,1783390879.9940898,3.178924798965454,3.178924798965454,,
11860,train,1783390882.8256254,3.186532974243164,3.186532974243164,,
11870,train,1783390885.200653,3.247276782989502,3.247276782989502,,
11880,train,1783390887.587191,3.239074468612671,3.239074468612671,,
11890,train,1783390889.957247,3.1931028366088867,3.1931028366088867,,
11900,train,1783390892.3680413,3.2265803813934326,3.2265803813934326,,
11910,train,1783390894.7083635,3.219454526901245,3.219454526901245,,
11920,train,1783390897.064019,3.2143166065216064,3.2143166065216064,,
11930,train,1783390899.4083295,3.1521005630493164,3.1521005630493164,,
11940,train,1783390901.7509232,3.242826223373413,3.242826223373413,,
11950,train,1783390904.132972,3.1699883937835693,3.1699883937835693,,
11960,train,1783390906.9177246,3.207824468612671,3.207824468612671,,
11970,train,1783390909.310232,3.1585757732391357,3.1585757732391357,,
11980,train,1783390911.6947489,3.085042715072632,3.085042715072632,,
11990,train,1783390914.04849,3.339989185333252,3.339989185333252,,
12000,train,1783390916.44368,3.218323230743408,3.218323230743408,,
12010,train,1783390918.840479,3.156259536743164,3.156259536743164,,
12020,train,1783390921.1920412,3.1767477989196777,3.1767477989196777,,
12030,train,1783390923.5899687,3.1577577590942383,3.1577577590942383,,
12040,train,1783390925.960947,3.179558515548706,3.179558515548706,,
12050,train,1783390928.333072,3.208298921585083,3.208298921585083,,
12060,train,1783390931.1553032,3.1679224967956543,3.1679224967956543,,
12070,train,1783390933.4886672,3.1910781860351562,3.1910781860351562,,
12080,train,1783390935.828021,3.2535581588745117,3.2535581588745117,,
12090,train,1783390938.1857574,3.2326831817626953,3.2326831817626953,,
12100,train,1783390940.5822496,3.120959758758545,3.120959758758545,,
12110,train,1783390942.920583,3.383139133453369,3.383139133453369,,
12120,train,1783390945.2791476,3.2403688430786133,3.2403688430786133,,
12130,train,1783390947.626005,3.2094528675079346,3.2094528675079346,,
12140,train,1783390949.9533622,3.209038019180298,3.209038019180298,,
12150,train,1783390952.2934418,3.176914930343628,3.176914930343628,,
12160,train,1783390955.041868,3.2481396198272705,3.2481396198272705,,
12170,train,1783390957.3947875,3.1414334774017334,3.1414334774017334,,
12180,train,1783390959.729198,3.166728973388672,3.166728973388672,,
12190,train,1783390962.076917,3.2314274311065674,3.2314274311065674,,
12200,train,1783390964.4906807,3.264293670654297,3.264293670654297,,
12210,train,1783390966.8736486,3.1165010929107666,3.1165010929107666,,
12220,train,1783390969.245445,3.1319422721862793,3.1319422721862793,,
12230,train,1783390971.6097906,3.1246259212493896,3.1246259212493896,,
12240,train,1783390973.9970696,3.2804369926452637,3.2804369926452637,,
12250,train,1783390976.294425,3.178834915161133,3.178834915161133,,
12260,train,1783390979.1671095,3.2413666248321533,3.2413666248321533,,
12270,train,1783390981.5127587,3.2217488288879395,3.2217488288879395,,
12280,train,1783390983.8280795,3.2969601154327393,3.2969601154327393,,
12290,train,1783390986.1819754,3.1759307384490967,3.1759307384490967,,
12300,train,1783390988.5491073,3.1378672122955322,3.1378672122955322,,
12310,train,1783390990.9042165,3.2910876274108887,3.2910876274108887,,
12320,train,1783390993.2368762,3.1360385417938232,3.1360385417938232,,
12330,train,1783390995.611098,3.121159315109253,3.121159315109253,,
12340,train,1783390998.0781486,3.3333089351654053,3.3333089351654053,,
12350,train,1783391000.9522474,3.3829495906829834,3.3829495906829834,,
12360,train,1783391003.3432562,3.205859899520874,3.205859899520874,,
12370,train,1783391005.7068753,3.2791988849639893,3.2791988849639893,,
12380,train,1783391008.0609996,3.1841847896575928,3.1841847896575928,,
12390,train,1783391010.4400227,3.2912089824676514,3.2912089824676514,,
12400,train,1783391012.8028562,3.2281506061553955,3.2281506061553955,,
12410,train,1783391015.1448596,3.2886013984680176,3.2886013984680176,,
12420,train,1783391017.461636,3.1568968296051025,3.1568968296051025,,
12430,train,1783391019.788033,3.1493191719055176,3.1493191719055176,,
12440,train,1783391022.1341817,3.222247362136841,3.222247362136841,,
12450,train,1783391024.9456012,3.204259157180786,3.204259157180786,,
12460,train,1783391027.3219857,3.2603952884674072,3.2603952884674072,,
12470,train,1783391029.6665733,3.196310043334961,3.196310043334961,,
12480,train,1783391032.0184455,3.2212488651275635,3.2212488651275635,,
12490,train,1783391034.3919685,3.275481939315796,3.275481939315796,,
12500,train,1783391036.7569716,3.2054102420806885,3.2054102420806885,,
12510,train,1783391039.1108835,3.2152745723724365,3.2152745723724365,,
12520,train,1783391041.4546666,3.148658514022827,3.148658514022827,,
12530,train,1783391043.8076243,3.297318935394287,3.297318935394287,,
12540,train,1783391046.149208,3.068434238433838,3.068434238433838,,
12550,train,1783391048.9612098,3.095404624938965,3.095404624938965,,
12560,train,1783391051.3083284,3.2024359703063965,3.2024359703063965,,
12570,train,1783391053.6619313,3.2853918075561523,3.2853918075561523,,
12580,train,1783391056.0169816,3.211055278778076,3.211055278778076,,
12590,train,1783391058.3792455,3.1963276863098145,3.1963276863098145,,
12600,train,1783391060.7346876,3.209460496902466,3.209460496902466,,
12610,train,1783391063.0999684,3.174760103225708,3.174760103225708,,
12620,train,1783391065.4818492,3.308504581451416,3.308504581451416,,
12630,train,1783391067.846964,3.1912543773651123,3.1912543773651123,,
12640,train,1783391070.164129,3.2846736907958984,3.2846736907958984,,
12650,train,1783391072.956748,3.2155275344848633,3.2155275344848633,,
12660,train,1783391075.3159235,3.2207086086273193,3.2207086086273193,,
12670,train,1783391077.673711,3.152437925338745,3.152437925338745,,
12680,train,1783391080.0287485,3.187018394470215,3.187018394470215,,
12690,train,1783391082.4119155,3.124295711517334,3.124295711517334,,
12700,train,1783391084.8392963,3.2394771575927734,3.2394771575927734,,
12710,train,1783391087.1962888,3.1155855655670166,3.1155855655670166,,
12720,train,1783391089.5612462,3.2350082397460938,3.2350082397460938,,
12730,train,1783391092.133551,3.1642513275146484,3.1642513275146484,,
12740,train,1783391094.4474409,3.2043516635894775,3.2043516635894775,,
12750,train,1783391097.7173321,3.217867612838745,3.217867612838745,,
12760,train,1783391100.3008394,3.2201404571533203,3.2201404571533203,,
12770,train,1783391102.7715397,3.220710277557373,3.220710277557373,,
12780,train,1783391105.2422316,3.22402286529541,3.22402286529541,,
12790,train,1783391107.6612623,3.1629831790924072,3.1629831790924072,,
12800,train,1783391110.066676,3.1843273639678955,3.1843273639678955,,
12810,train,1783391112.3977728,3.273768663406372,3.273768663406372,,
12820,train,1783391114.7817838,3.1890523433685303,3.1890523433685303,,
12830,train,1783391117.1623502,3.2186646461486816,3.2186646461486816,,
12840,train,1783391120.0520055,3.2159318923950195,3.2159318923950195,,
12850,train,1783391122.46971,3.1869571208953857,3.1869571208953857,,
12860,train,1783391124.8794637,3.2172229290008545,3.2172229290008545,,
12870,train,1783391127.279591,3.2714967727661133,3.2714967727661133,,
12880,train,1783391129.6828384,3.266407012939453,3.266407012939453,,
12890,train,1783391132.0562603,3.2138710021972656,3.2138710021972656,,
12900,train,1783391134.510654,3.20117449760437,3.20117449760437,,
12910,train,1783391136.9210868,3.180575132369995,3.180575132369995,,
12920,train,1783391139.273165,3.1913468837738037,3.1913468837738037,,
12930,train,1783391141.6217542,3.214470386505127,3.214470386505127,,
12940,train,1783391144.3771038,3.208423376083374,3.208423376083374,,
12950,train,1783391146.7602558,3.244171619415283,3.244171619415283,,
12960,train,1783391149.0970225,3.202510356903076,3.202510356903076,,
12970,train,1783391151.5056376,3.094158172607422,3.094158172607422,,
12980,train,1783391153.895329,3.2766623497009277,3.2766623497009277,,
12990,train,1783391156.2741995,3.217139959335327,3.217139959335327,,
13000,train,1783391158.7065487,3.3276379108428955,3.3276379108428955,,
13010,train,1783391161.0872126,3.2259440422058105,3.2259440422058105,,
13020,train,1783391163.4521742,3.1397743225097656,3.1397743225097656,,
13030,train,1783391165.771523,3.180305242538452,3.180305242538452,,
13040,train,1783391168.5492308,3.2396206855773926,3.2396206855773926,,
13050,train,1783391170.980368,3.1450319290161133,3.1450319290161133,,
13060,train,1783391173.2901776,3.228841543197632,3.228841543197632,,
13070,train,1783391175.638657,3.1199138164520264,3.1199138164520264,,
13080,train,1783391177.9918256,3.1915581226348877,3.1915581226348877,,
13090,train,1783391180.333964,3.1090219020843506,3.1090219020843506,,
13100,train,1783391182.7258735,3.2465670108795166,3.2465670108795166,,
13110,train,1783391185.1137297,3.092728853225708,3.092728853225708,,
13120,train,1783391187.427515,3.3001344203948975,3.3001344203948975,,
13130,train,1783391189.7479393,3.1840314865112305,3.1840314865112305,,
13140,train,1783391192.539937,3.1443750858306885,3.1443750858306885,,
13150,train,1783391194.911635,3.2329165935516357,3.2329165935516357,,
13160,train,1783391197.2718556,3.192979097366333,3.192979097366333,,
13170,train,1783391199.604155,3.23111891746521,3.23111891746521,,
13180,train,1783391201.9627004,3.2740702629089355,3.2740702629089355,,
13190,train,1783391204.3112729,3.2991526126861572,3.2991526126861572,,
13200,train,1783391206.6606793,3.2107224464416504,3.2107224464416504,,
13210,train,1783391209.0083308,3.3277525901794434,3.3277525901794434,,
13220,train,1783391211.3389199,3.2313859462738037,3.2313859462738037,,
13230,train,1783391213.5696018,3.3233284950256348,3.3233284950256348,,
13240,train,1783391216.4654102,3.2221004962921143,3.2221004962921143,,
13250,train,1783391218.8228562,3.4165096282958984,3.4165096282958984,,
13260,train,1783391221.1992183,3.1728298664093018,3.1728298664093018,,
13270,train,1783391223.534937,3.2634356021881104,3.2634356021881104,,
13280,train,1783391225.903568,3.1960861682891846,3.1960861682891846,,
13290,train,1783391228.2668965,3.2651045322418213,3.2651045322418213,,
13300,train,1783391230.638109,3.2835469245910645,3.2835469245910645,,
13310,train,1783391232.9782157,3.2424590587615967,3.2424590587615967,,
13320,train,1783391235.294049,3.26448917388916,3.26448917388916,,
13330,train,1783391238.032799,3.116955280303955,3.116955280303955,,
13340,train,1783391240.3799567,3.33465313911438,3.33465313911438,,
13350,train,1783391242.758432,3.251492500305176,3.251492500305176,,
13360,train,1783391245.1171663,3.1512649059295654,3.1512649059295654,,
13370,train,1783391247.436912,3.2865166664123535,3.2865166664123535,,
13380,train,1783391249.7969832,3.271385908126831,3.271385908126831,,
13390,train,1783391252.2294075,3.1413629055023193,3.1413629055023193,,
13400,train,1783391254.6103334,3.284592390060425,3.284592390060425,,
13410,train,1783391256.9629822,3.224087953567505,3.224087953567505,,
13420,train,1783391259.2834508,3.2339491844177246,3.2339491844177246,,
13430,train,1783391262.071921,3.298865795135498,3.298865795135498,,
13440,train,1783391264.4382343,3.249185800552368,3.249185800552368,,
13450,train,1783391266.8572872,3.201029062271118,3.201029062271118,,
13460,train,1783391269.1778944,3.1882941722869873,3.1882941722869873,,
13470,train,1783391271.5554423,3.1644675731658936,3.1644675731658936,,
13480,train,1783391273.8993938,3.192148208618164,3.192148208618164,,
13490,train,1783391276.281072,3.1122803688049316,3.1122803688049316,,
13500,train,1783391278.6745446,3.221827745437622,3.221827745437622,,
13510,train,1783391280.9986494,3.1859290599823,3.1859290599823,,
13520,train,1783391283.3508134,3.1685807704925537,3.1685807704925537,,
13530,train,1783391286.1418934,3.249793529510498,3.249793529510498,,
13540,train,1783391288.4940798,3.253126621246338,3.253126621246338,,
13550,train,1783391290.8701086,3.16043758392334,3.16043758392334,,
13560,train,1783391293.24768,3.203442335128784,3.203442335128784,,
13570,train,1783391295.624754,3.232240915298462,3.232240915298462,,
13580,train,1783391298.0013416,3.234920024871826,3.234920024871826,,
13590,train,1783391300.3273308,3.229465961456299,3.229465961456299,,
13600,train,1783391302.7164733,3.1587884426116943,3.1587884426116943,,
13610,train,1783391305.0486658,3.2105767726898193,3.2105767726898193,,
13620,train,1783391307.381634,3.2971689701080322,3.2971689701080322,,
13630,train,1783391310.175788,3.2418367862701416,3.2418367862701416,,
13640,train,1783391312.5144267,3.1564338207244873,3.1564338207244873,,
13650,train,1783391314.9429712,3.2404894828796387,3.2404894828796387,,
13660,train,1783391317.2732153,3.1902241706848145,3.1902241706848145,,
13670,train,1783391319.6344583,3.1562042236328125,3.1562042236328125,,
13680,train,1783391321.9831064,3.2456517219543457,3.2456517219543457,,
13690,train,1783391324.3517268,3.165102243423462,3.165102243423462,,
13700,train,1783391326.7611294,3.161731004714966,3.161731004714966,,
13710,train,1783391329.11429,3.1992976665496826,3.1992976665496826,,
13720,train,1783391331.3741164,3.0948078632354736,3.0948078632354736,,
13730,train,1783391334.2882013,3.190951347351074,3.190951347351074,,
13740,train,1783391336.6575215,3.2122180461883545,3.2122180461883545,,
13750,train,1783391339.0311697,3.2278072834014893,3.2278072834014893,,
13760,train,1783391341.3659794,3.2670137882232666,3.2670137882232666,,
13770,train,1783391343.7097912,3.2300002574920654,3.2300002574920654,,
13780,train,1783391346.0334916,3.3089818954467773,3.3089818954467773,,
13790,train,1783391348.4048262,3.1879422664642334,3.1879422664642334,,
13800,train,1783391350.7982786,3.214942693710327,3.214942693710327,,
13810,train,1783391353.1344864,3.2748987674713135,3.2748987674713135,,
13820,train,1783391355.945898,3.212801694869995,3.212801694869995,,
